时间,出厂水压力,出厂水流量,1#泵运行频率,6#泵运行频率,1#送水泵运行,2#送水泵运行,6#送水泵运行
2025-01-14 19:00:00,0.38,3117.59,44.3,42.27,1.0,0.0,1.0
2025-01-14 20:00:00,0.379,3216.15,44.3,42.49,1.0,0.0,1.0
2025-01-14 21:00:00,0.378,3037.47,17.97,49.47,1.0,0.0,1.0
2025-01-14 22:00:00,0.354,2651.01,0.25,47.11,0.0,0.0,1.0
2025-01-14 23:00:00,0.352,1890.91,0.25,43.15,0.0,0.0,1.0
2025-01-15 00:00:00,0.301,1517.83,0.25,38.66,0.0,0.0,1.0
2025-01-15 01:00:00,0.301,1421.26,0.25,38.2,0.0,0.0,1.0
2025-01-15 02:00:00,0.301,1350.55,0.25,37.76,0.0,0.0,1.0
2025-01-15 03:00:00,0.3,1408.24,0.25,37.83,0.0,0.0,1.0
2025-01-15 04:00:00,0.301,1486.73,0.25,38.09,0.0,0.0,1.0
2025-01-15 05:00:00,0.301,1578.05,0.25,38.47,0.0,0.0,1.0
2025-01-15 06:00:00,0.381,2512.66,0.25,47.01,0.0,0.0,1.0
2025-01-15 07:00:00,0.378,3331.71,0.25,40.96,0.0,0.0,1.0
2025-01-15 08:00:00,0.378,4246.42,0.25,41.87,0.0,1.0,1.0
2025-01-15 09:00:00,0.38,4435.76,0.25,43.05,0.0,1.0,1.0
2025-01-15 10:00:00,0.382,3632.81,42.36,0.0,1.0,0.0,1.0
2025-01-15 11:00:00,0.381,3325.74,41.77,0.0,1.0,1.0,0.0
2025-01-15 12:00:00,0.349,3532.44,40.09,0.0,1.0,1.0,0.0
2025-01-15 13:00:00,0.35,3269.86,39.8,0.0,1.0,1.0,0.0
2025-01-15 14:00:00,0.351,3119.57,39.25,0.0,1.0,1.0,0.0
2025-01-15 15:00:00,0.35,3124.28,39.26,0.0,1.0,1.0,0.0
2025-01-15 16:00:00,0.35,2965.86,49.68,0.0,1.0,1.0,0.0
2025-01-15 17:00:00,0.381,3146.16,44.35,41.89,1.0,0.0,1.0
2025-01-15 18:00:00,0.38,3114.69,43.05,43.94,1.0,0.0,1.0
2025-01-15 19:00:00,0.38,3166.96,43.82,42.91,1.0,0.0,1.0
2025-01-15 20:00:00,0.38,3310.73,44.59,42.9,1.0,0.0,1.0
2025-01-15 21:00:00,0.381,3224.46,44.56,42.91,1.0,0.0,1.0
2025-01-15 22:00:00,0.368,2834.02,47.98,0.0,1.0,0.0,1.0
2025-01-15 23:00:00,0.352,2102.68,45.23,0.0,1.0,0.0,0.0
2025-01-16 00:00:00,0.3,1538.81,39.84,0.0,1.0,0.0,0.0
2025-01-16 01:00:00,0.301,1406.79,39.17,0.0,1.0,0.0,0.0
2025-01-16 02:00:00,0.301,1400.82,39.06,0.0,1.0,0.0,0.0
2025-01-16 03:00:00,0.3,1440.97,39.01,0.0,1.0,0.0,0.0
2025-01-16 04:00:00,0.3,1445.31,38.92,0.0,1.0,0.0,0.0
2025-01-16 05:00:00,0.303,1630.86,39.69,0.0,1.0,0.0,0.0
2025-01-16 06:00:00,0.379,2331.09,47.04,0.0,1.0,0.0,0.0
2025-01-16 07:00:00,0.377,3181.6,46.61,42.9,1.0,0.0,0.0
2025-01-16 08:00:00,0.38,3662.65,45.51,42.91,1.0,0.0,1.0
2025-01-16 09:00:00,0.38,3771.7,45.08,44.45,1.0,0.0,1.0
2025-01-16 10:00:00,0.381,3721.97,45.1,44.45,1.0,0.0,1.0
2025-01-16 11:00:00,0.381,3210.18,43.37,44.45,1.0,0.0,1.0
2025-01-16 12:00:00,0.35,3244.0,42.76,41.88,1.0,0.0,1.0
2025-01-16 13:00:00,0.35,3175.27,42.4,41.88,1.0,0.0,1.0
2025-01-16 14:00:00,0.349,3529.91,43.8,41.88,1.0,0.0,1.0
2025-01-16 15:00:00,0.351,3171.84,42.05,41.89,1.0,0.0,1.0
2025-01-16 16:00:00,0.351,2910.52,41.14,41.89,1.0,0.0,1.0
2025-01-16 17:00:00,0.38,3032.05,44.2,41.89,1.0,0.0,1.0
2025-01-16 18:00:00,0.38,2995.33,42.9,42.9,1.0,0.0,1.0
2025-01-16 19:00:00,0.38,3841.15,45.41,44.45,1.0,0.0,1.0
2025-01-16 20:00:00,0.379,4016.75,46.32,44.46,1.0,0.0,1.0
2025-01-16 21:00:00,0.38,3168.4,44.29,42.91,1.0,0.0,1.0
2025-01-16 22:00:00,0.365,2703.81,47.7,0.0,1.0,0.0,1.0
2025-01-16 23:00:00,0.352,1955.11,44.43,0.0,1.0,0.0,0.0
2025-01-17 00:00:00,0.301,1481.84,39.58,0.0,1.0,0.0,0.0
2025-01-17 01:00:00,0.301,1367.19,39.13,0.0,1.0,0.0,0.0
2025-01-17 02:00:00,0.302,1332.83,38.89,0.0,1.0,0.0,0.0
2025-01-17 03:00:00,0.3,1404.8,38.91,0.0,1.0,0.0,0.0
2025-01-17 04:00:00,0.301,1423.25,38.97,0.0,1.0,0.0,0.0
2025-01-17 05:00:00,0.302,1489.44,38.91,0.0,1.0,0.0,0.0
2025-01-17 06:00:00,0.38,2148.8,46.07,0.0,1.0,0.0,0.0
2025-01-17 07:00:00,0.377,3184.5,44.19,42.9,1.0,0.0,0.0
2025-01-17 08:00:00,0.381,3471.14,43.93,43.96,1.0,0.0,1.0
2025-01-17 09:00:00,0.381,2966.04,42.62,43.96,1.0,0.0,1.0
2025-01-17 10:00:00,0.381,3063.87,42.74,43.96,1.0,0.0,1.0
2025-01-17 11:00:00,0.378,2819.73,50.0,0.0,1.0,0.0,1.0
2025-01-17 12:00:00,0.349,3531.18,41.24,44.98,1.0,0.0,0.0
2025-01-17 13:00:00,0.35,3638.78,41.44,44.98,1.0,0.0,1.0
2025-01-17 14:00:00,0.35,3817.27,42.14,44.97,1.0,0.0,1.0
2025-01-17 15:00:00,0.352,3429.36,41.35,44.97,1.0,0.0,1.0
2025-01-17 16:00:00,0.351,2868.02,40.37,44.97,1.0,0.0,1.0
2025-01-17 17:00:00,0.38,3129.34,42.76,44.97,1.0,0.0,1.0
2025-01-17 18:00:00,0.382,2982.68,42.49,44.97,1.0,0.0,1.0
2025-01-17 19:00:00,0.38,3172.92,42.67,44.97,1.0,0.0,1.0
2025-01-17 20:00:00,0.38,3134.22,42.69,44.97,1.0,0.0,1.0
2025-01-17 21:00:00,0.381,3185.76,42.89,44.97,1.0,0.0,1.0
2025-01-17 22:00:00,0.356,2671.62,47.98,0.0,1.0,0.0,1.0
2025-01-17 23:00:00,0.351,2026.91,44.64,0.0,1.0,0.0,0.0
2025-01-18 00:00:00,0.301,1571.72,39.9,0.0,1.0,0.0,0.0
2025-01-18 01:00:00,0.301,1430.66,39.27,0.0,1.0,0.0,0.0
2025-01-18 02:00:00,0.301,1401.01,39.14,0.0,1.0,0.0,0.0
2025-01-18 03:00:00,0.3,1418.19,39.02,0.0,1.0,0.0,0.0
2025-01-18 04:00:00,0.301,1418.73,39.05,0.0,1.0,0.0,0.0
2025-01-18 05:00:00,0.302,1562.86,39.4,0.0,1.0,0.0,0.0
2025-01-18 06:00:00,0.38,2093.82,45.89,0.0,1.0,0.0,0.0
2025-01-18 07:00:00,0.377,3041.45,48.91,0.0,1.0,0.0,0.0
2025-01-18 08:00:00,0.379,4213.69,46.8,44.97,1.0,0.0,1.0
2025-01-18 09:00:00,0.38,4420.57,48.18,45.99,1.0,0.0,1.0
2025-01-18 10:00:00,0.381,3830.66,44.58,45.99,1.0,0.0,1.0
2025-01-18 11:00:00,0.38,3278.36,42.94,45.99,1.0,0.0,1.0
2025-01-18 12:00:00,0.351,3347.98,42.3,42.9,1.0,0.0,1.0
2025-01-18 13:00:00,0.35,3192.82,41.59,42.91,1.0,0.0,1.0
2025-01-18 14:00:00,0.351,3109.81,41.34,42.91,1.0,0.0,1.0
2025-01-18 15:00:00,0.351,2860.24,40.63,42.91,1.0,0.0,1.0
2025-01-18 16:00:00,0.35,2857.89,40.33,42.91,1.0,0.0,1.0
2025-01-18 17:00:00,0.381,2907.99,42.84,42.91,1.0,0.0,1.0
2025-01-18 18:00:00,0.38,2967.66,42.88,42.91,1.0,0.0,1.0
2025-01-18 19:00:00,0.38,3163.16,43.53,42.91,1.0,0.0,1.0
2025-01-18 20:00:00,0.378,3164.97,43.53,42.91,1.0,0.0,1.0
2025-01-18 21:00:00,0.381,3133.68,44.25,42.91,1.0,0.0,1.0
2025-01-18 22:00:00,0.353,2807.07,48.56,0.0,1.0,0.0,1.0
2025-01-18 23:00:00,0.351,2059.46,44.99,0.0,1.0,0.0,0.0
2025-01-19 00:00:00,0.301,1576.24,40.01,0.0,1.0,0.0,0.0
2025-01-19 01:00:00,0.301,1408.96,39.27,0.0,1.0,0.0,0.0
2025-01-19 02:00:00,0.301,1362.67,39.02,0.0,1.0,0.0,0.0
2025-01-19 03:00:00,0.301,1400.28,38.94,0.0,1.0,0.0,0.0
2025-01-19 04:00:00,0.301,1426.69,38.99,0.0,1.0,0.0,0.0
2025-01-19 05:00:00,0.341,1774.45,43.41,0.0,1.0,0.0,0.0
2025-01-19 06:00:00,0.379,1923.47,45.03,0.0,1.0,0.0,0.0
2025-01-19 07:00:00,0.373,3037.47,50.0,0.0,1.0,0.0,0.0
2025-01-19 08:00:00,0.38,3376.56,42.78,44.98,1.0,0.0,1.0
2025-01-19 09:00:00,0.379,3737.88,44.09,44.98,1.0,0.0,1.0
2025-01-19 10:00:00,0.381,3633.35,44.21,44.97,1.0,0.0,1.0
2025-01-19 11:00:00,0.381,3350.15,43.83,43.96,1.0,0.0,1.0
2025-01-19 12:00:00,0.351,3285.95,41.99,42.91,1.0,0.0,1.0
2025-01-19 13:00:00,0.348,3112.52,41.54,42.9,1.0,0.0,1.0
2025-01-19 14:00:00,0.351,2994.25,41.17,42.91,1.0,0.0,1.0
2025-01-19 15:00:00,0.35,2939.45,41.82,41.88,1.0,0.0,1.0
2025-01-19 16:00:00,0.351,2901.84,49.35,0.0,1.0,0.0,0.0
2025-01-19 17:00:00,0.378,3775.14,44.76,44.97,1.0,0.0,0.0
2025-01-19 18:00:00,0.381,3711.66,44.57,44.97,1.0,0.0,1.0
2025-01-19 19:00:00,0.38,3004.01,43.44,42.9,1.0,0.0,1.0
2025-01-19 20:00:00,0.379,3232.24,44.2,42.9,1.0,0.0,1.0
2025-01-19 21:00:00,0.38,3419.42,43.79,42.98,1.0,0.0,1.0
2025-01-19 22:00:00,0.379,2737.45,0.25,45.99,1.0,0.0,1.0
2025-01-19 23:00:00,0.351,1993.45,0.25,43.64,0.0,0.0,1.0
2025-01-20 00:00:00,0.301,1536.64,0.25,38.85,0.0,0.0,1.0
2025-01-20 01:00:00,0.301,1397.75,0.25,38.22,0.0,0.0,1.0
2025-01-20 02:00:00,0.301,1353.8,0.25,37.88,0.0,0.0,1.0
2025-01-20 03:00:00,0.301,1379.12,0.25,37.9,0.0,0.0,1.0
2025-01-20 04:00:00,0.301,1401.37,0.25,37.78,0.0,0.0,1.0
2025-01-20 05:00:00,0.302,1537.72,0.25,38.09,0.0,0.0,1.0
2025-01-20 06:00:00,0.378,2180.63,0.25,45.22,0.0,0.0,1.0
2025-01-20 07:00:00,0.379,3365.89,43.78,45.71,0.0,0.0,1.0
2025-01-20 08:00:00,0.381,3666.99,43.79,45.14,1.0,0.0,1.0
2025-01-20 09:00:00,0.379,3908.6,44.82,45.48,1.0,0.0,1.0
2025-01-20 10:00:00,0.381,3683.81,44.82,44.63,1.0,0.0,1.0
2025-01-20 11:00:00,0.381,3419.42,44.82,43.28,1.0,0.0,1.0
2025-01-20 12:00:00,0.35,3329.72,43.79,41.13,1.0,0.0,1.0
2025-01-20 13:00:00,0.35,3348.34,43.79,41.1,1.0,0.0,1.0
2025-01-20 14:00:00,0.35,3315.43,43.79,40.94,1.0,0.0,1.0
2025-01-20 15:00:00,0.351,3011.43,42.77,40.4,1.0,0.0,1.0
2025-01-20 16:00:00,0.35,3049.05,42.77,40.13,1.0,0.0,1.0
2025-01-20 17:00:00,0.381,3025.17,42.77,43.9,1.0,0.0,1.0
2025-01-20 18:00:00,0.381,2954.28,42.77,43.7,1.0,0.0,1.0
2025-01-20 19:00:00,0.379,3274.2,42.77,44.96,1.0,0.0,1.0
2025-01-20 20:00:00,0.38,3100.41,42.78,43.99,1.0,0.0,1.0
2025-01-20 21:00:00,0.38,3204.03,43.79,43.54,1.0,0.0,1.0
2025-01-20 22:00:00,0.381,2721.17,0.25,47.23,1.0,0.0,1.0
2025-01-20 23:00:00,0.35,2049.88,0.25,43.85,0.0,0.0,1.0
2025-01-21 00:00:00,0.3,1558.52,0.25,38.9,0.0,0.0,1.0
2025-01-21 01:00:00,0.301,1456.16,0.25,38.41,0.0,0.0,1.0
2025-01-21 02:00:00,0.301,1439.16,0.25,38.1,0.0,0.0,1.0
2025-01-21 03:00:00,0.3,1399.02,0.25,37.8,0.0,0.0,1.0
2025-01-21 04:00:00,0.301,1443.14,0.25,37.89,0.0,0.0,1.0
2025-01-21 05:00:00,0.301,1520.72,0.25,38.02,0.0,0.0,1.0
2025-01-21 06:00:00,0.379,2161.1,0.25,45.23,0.0,0.0,1.0
2025-01-21 07:00:00,0.378,2856.45,0.25,48.63,0.0,0.0,1.0
2025-01-21 08:00:00,0.38,3174.37,43.79,42.55,1.0,0.0,1.0
2025-01-21 09:00:00,0.379,3991.79,43.78,46.94,1.0,0.0,1.0
2025-01-21 10:00:00,0.381,3999.39,43.78,47.27,1.0,0.0,1.0
2025-01-21 11:00:00,0.381,2992.26,43.78,42.59,1.0,0.0,1.0
2025-01-21 12:00:00,0.349,3012.88,42.76,42.12,1.0,0.0,1.0
2025-01-21 13:00:00,0.35,3004.01,42.77,40.69,1.0,0.0,1.0
2025-01-21 14:00:00,0.351,2955.19,42.77,40.58,1.0,0.0,1.0
2025-01-21 15:00:00,0.35,2892.07,42.77,40.3,1.0,0.0,1.0
2025-01-21 16:00:00,0.351,2741.79,42.77,39.79,1.0,0.0,1.0
2025-01-21 17:00:00,0.38,3137.66,42.77,44.93,1.0,0.0,1.0
2025-01-21 18:00:00,0.38,2904.73,42.77,43.44,1.0,0.0,1.0
2025-01-21 19:00:00,0.38,3029.33,42.77,43.8,1.0,0.0,1.0
2025-01-21 20:00:00,0.38,3119.94,42.77,44.49,1.0,0.0,1.0
2025-01-21 21:00:00,0.381,3066.59,42.77,44.99,1.0,0.0,1.0
2025-01-21 22:00:00,0.368,2834.56,0.25,46.15,1.0,0.0,1.0
2025-01-21 23:00:00,0.351,1999.96,0.25,43.57,0.0,0.0,1.0
2025-01-22 00:00:00,0.3,1506.08,0.25,38.45,0.0,0.0,1.0
2025-01-22 01:00:00,0.301,1443.14,0.25,38.24,0.0,0.0,1.0
2025-01-22 02:00:00,0.301,1316.73,0.25,37.77,0.0,0.0,1.0
2025-01-22 03:00:00,0.3,1421.26,0.25,38.37,0.0,0.0,1.0
2025-01-22 04:00:00,0.301,1417.1,0.25,38.44,0.0,0.0,1.0
2025-01-22 05:00:00,0.302,1505.9,0.25,38.52,0.0,0.0,1.0
2025-01-22 06:00:00,0.379,2028.36,0.25,45.24,0.0,0.0,1.0
2025-01-22 07:00:00,0.379,3257.92,0.25,40.3,0.0,0.0,1.0
2025-01-22 08:00:00,0.379,3390.48,0.25,40.32,0.0,1.0,1.0
2025-01-22 09:00:00,0.38,3633.36,0.25,40.8,0.0,1.0,1.0
2025-01-22 10:00:00,0.381,3514.18,0.25,40.82,0.0,1.0,1.0
2025-01-22 11:00:00,0.379,3072.56,0.25,40.43,0.0,1.0,1.0
2025-01-22 12:00:00,0.351,3017.04,0.25,38.43,0.0,1.0,1.0
2025-01-22 13:00:00,0.348,2968.03,0.25,49.71,0.0,0.0,1.0
2025-01-22 14:00:00,0.35,2854.09,43.79,39.97,1.0,0.0,1.0
2025-01-22 15:00:00,0.35,2701.28,43.79,39.69,1.0,0.0,1.0
2025-01-22 16:00:00,0.35,2629.12,0.25,46.65,0.0,0.0,1.0
2025-01-22 17:00:00,0.38,2838.0,0.25,49.26,0.0,0.0,1.0
2025-01-22 18:00:00,0.378,3056.1,0.25,48.34,0.0,0.0,1.0
2025-01-22 19:00:00,0.379,3672.96,43.79,45.8,1.0,0.0,1.0
2025-01-22 20:00:00,0.381,3068.76,43.79,43.09,1.0,0.0,1.0
2025-01-22 21:00:00,0.381,3034.58,43.79,43.19,1.0,0.0,1.0
2025-01-22 22:00:00,0.353,2682.47,0.25,47.33,1.0,0.0,1.0
2025-01-22 23:00:00,0.352,1947.34,0.25,43.44,0.0,0.0,1.0
2025-01-23 00:00:00,0.3,1478.77,0.25,38.48,0.0,0.0,1.0
2025-01-23 01:00:00,0.3,1408.42,0.25,38.1,0.0,0.0,1.0
2025-01-23 02:00:00,0.302,1340.78,0.25,37.74,0.0,0.0,1.0
2025-01-23 03:00:00,0.301,1305.34,0.25,37.42,0.0,0.0,1.0
2025-01-23 04:00:00,0.301,1357.42,0.25,37.6,0.0,0.0,1.0
2025-01-23 05:00:00,0.347,1706.09,0.25,42.42,0.0,0.0,1.0
2025-01-23 06:00:00,0.379,1935.4,0.25,44.09,0.0,0.0,1.0
2025-01-23 07:00:00,0.38,2830.4,0.25,49.08,0.0,0.0,1.0
2025-01-23 08:00:00,0.379,3175.09,44.81,42.55,0.0,0.0,1.0
2025-01-23 09:00:00,0.38,3331.71,44.82,42.34,1.0,0.0,1.0
2025-01-23 10:00:00,0.38,3372.22,44.82,42.59,1.0,0.0,1.0
2025-01-23 11:00:00,0.38,2999.49,43.79,42.34,1.0,0.0,1.0
2025-01-23 12:00:00,0.35,3012.33,41.76,41.29,1.0,0.0,1.0
2025-01-23 13:00:00,0.351,2748.48,0.25,47.07,1.0,0.0,1.0
2025-01-23 14:00:00,0.35,2789.53,0.25,47.52,0.0,0.0,1.0
2025-01-23 15:00:00,0.351,2634.73,0.25,46.61,0.0,0.0,1.0
2025-01-23 16:00:00,0.349,2601.27,0.25,46.25,0.0,0.0,1.0
2025-01-23 17:00:00,0.381,2698.75,0.25,48.19,0.0,0.0,1.0
2025-01-23 18:00:00,0.379,2651.55,0.25,47.98,0.0,0.0,1.0
2025-01-23 19:00:00,0.379,2856.26,0.25,48.73,0.0,0.0,1.0
2025-01-23 20:00:00,0.38,2832.94,0.25,48.75,1.0,0.0,1.0
2025-01-23 21:00:00,0.381,2791.88,0.25,48.98,0.0,0.0,1.0
2025-01-23 22:00:00,0.377,2683.56,0.25,48.66,0.0,0.0,1.0
2025-01-23 23:00:00,0.351,1933.41,0.25,43.43,0.0,0.0,1.0
2025-01-24 00:00:00,0.3,1452.37,0.25,38.53,0.0,0.0,1.0
2025-01-24 01:00:00,0.301,1435.37,0.25,38.37,0.0,0.0,1.0
2025-01-24 02:00:00,0.301,1291.78,0.25,37.69,0.0,0.0,1.0
2025-01-24 03:00:00,0.3,1358.69,0.25,37.76,0.0,0.0,1.0
2025-01-24 04:00:00,0.302,1334.64,0.25,37.66,0.0,0.0,1.0
2025-01-24 05:00:00,0.302,1413.85,0.25,37.62,0.0,0.0,1.0
2025-01-24 06:00:00,0.381,1947.16,0.25,44.25,0.0,0.0,1.0
2025-01-24 07:00:00,0.38,2617.19,0.25,47.79,0.0,0.0,1.0
2025-01-24 08:00:00,0.378,2833.48,0.25,49.07,0.0,0.0,1.0
2025-01-24 09:00:00,0.379,3784.9,44.82,44.47,1.0,0.0,1.0
2025-01-24 10:00:00,0.38,3732.1,44.82,44.33,1.0,0.0,1.0
2025-01-24 11:00:00,0.38,2752.82,42.78,41.79,1.0,0.0,1.0
2025-01-24 12:00:00,0.351,2846.5,0.25,47.97,0.0,0.0,1.0
2025-01-24 13:00:00,0.351,2528.75,0.25,46.04,0.0,0.0,1.0
2025-01-24 14:00:00,0.349,2486.44,0.25,45.79,0.0,0.0,1.0
2025-01-24 15:00:00,0.35,2405.6,0.25,45.28,0.0,0.0,1.0
2025-01-24 16:00:00,0.349,2433.99,0.25,45.43,0.0,0.0,1.0
2025-01-24 17:00:00,0.381,2520.25,0.25,47.31,0.0,0.0,1.0
2025-01-24 18:00:00,0.381,2523.51,0.25,47.34,0.0,0.0,1.0
2025-01-24 19:00:00,0.381,2649.2,0.25,47.91,0.0,0.0,1.0
2025-01-24 20:00:00,0.38,2643.41,0.25,47.92,0.0,0.0,1.0
2025-01-24 21:00:00,0.38,2544.67,0.25,47.55,0.0,0.0,1.0
2025-01-24 22:00:00,0.377,2277.38,0.25,45.86,0.0,0.0,1.0
2025-01-24 23:00:00,0.352,2000.69,0.25,43.5,0.0,0.0,1.0
2025-01-25 00:00:00,0.3,1550.38,0.25,38.75,0.0,0.0,1.0
2025-01-25 01:00:00,0.301,1268.63,0.25,37.66,0.0,0.0,1.0
2025-01-25 02:00:00,0.301,1295.03,0.25,37.66,0.0,0.0,1.0
2025-01-25 03:00:00,0.301,1259.77,0.25,37.36,0.0,0.0,1.0
2025-01-25 04:00:00,0.3,1309.32,0.25,37.41,0.0,0.0,1.0
2025-01-25 05:00:00,0.302,1366.83,0.25,37.56,0.0,0.0,1.0
2025-01-25 06:00:00,0.379,1704.46,0.25,42.96,0.0,0.0,1.0
2025-01-25 07:00:00,0.379,2189.49,0.25,45.43,0.0,0.0,1.0
2025-01-25 08:00:00,0.379,2670.36,0.25,47.95,0.0,0.0,1.0
2025-01-25 09:00:00,0.38,2782.12,0.25,48.76,0.0,0.0,1.0
2025-01-25 10:00:00,0.38,2781.21,0.25,48.96,0.0,0.0,1.0
2025-01-25 11:00:00,0.38,2692.42,0.25,48.15,0.0,0.0,1.0
2025-01-25 12:00:00,0.348,2649.92,0.25,46.54,0.0,0.0,1.0
2025-01-25 13:00:00,0.351,2438.69,0.25,45.5,0.0,0.0,1.0
2025-01-25 14:00:00,0.35,2315.0,0.25,44.77,0.0,0.0,1.0
2025-01-25 15:00:00,0.349,2215.89,0.25,44.21,0.0,0.0,1.0
2025-01-25 16:00:00,0.35,2305.59,0.25,44.76,0.0,0.0,1.0
2025-01-25 17:00:00,0.38,2401.26,0.25,46.69,0.0,0.0,1.0
2025-01-25 18:00:00,0.38,2406.68,0.25,46.69,0.0,0.0,1.0
2025-01-25 19:00:00,0.38,2429.29,0.25,46.85,0.0,0.0,1.0
2025-01-25 20:00:00,0.379,2706.34,0.25,48.27,0.0,0.0,1.0
2025-01-25 21:00:00,0.382,2527.85,0.25,47.54,0.0,0.0,1.0
2025-01-25 22:00:00,0.377,2381.18,0.25,46.64,0.0,0.0,1.0
2025-01-25 23:00:00,0.352,1920.03,0.25,43.33,0.0,0.0,1.0
2025-01-26 00:00:00,0.301,1532.12,0.25,38.69,0.0,0.0,1.0
2025-01-26 01:00:00,0.301,1484.38,0.25,38.45,0.0,0.0,1.0
2025-01-26 02:00:00,0.299,1756.55,0.25,39.61,0.0,0.0,1.0
2025-01-26 03:00:00,0.299,1777.34,0.25,39.64,0.0,0.0,1.0
2025-01-26 04:00:00,0.301,1778.07,0.25,39.67,0.0,0.0,1.0
2025-01-26 05:00:00,0.305,1608.8,0.25,39.14,0.0,0.0,1.0
2025-01-26 06:00:00,0.379,1676.97,0.25,43.06,0.0,0.0,1.0
2025-01-26 07:00:00,0.378,2348.99,0.25,46.38,0.0,0.0,1.0
2025-01-26 08:00:00,0.38,2514.83,0.25,47.26,0.0,0.0,1.0
2025-01-26 09:00:00,0.379,3004.74,0.25,49.43,0.0,0.0,1.0
2025-01-26 10:00:00,0.38,3682.91,43.78,45.42,1.0,0.0,1.0
2025-01-26 11:00:00,0.38,2615.92,0.25,47.76,1.0,0.0,1.0
2025-01-26 12:00:00,0.35,2788.81,0.25,47.44,0.0,0.0,1.0
2025-01-26 13:00:00,0.351,2708.33,0.25,46.97,0.0,0.0,1.0
2025-01-26 14:00:00,0.349,2685.37,0.25,46.81,0.0,0.0,1.0
2025-01-26 15:00:00,0.35,2349.54,0.25,45.18,0.0,0.0,1.0
2025-01-26 16:00:00,0.35,2010.27,0.25,43.32,0.0,0.0,1.0
2025-01-26 17:00:00,0.379,3088.47,43.77,44.5,0.0,0.0,1.0
2025-01-26 18:00:00,0.38,2739.98,0.25,48.2,1.0,0.0,1.0
2025-01-26 19:00:00,0.38,2855.72,0.25,49.21,0.0,0.0,1.0
2025-01-26 20:00:00,0.381,2862.77,0.25,49.33,0.0,0.0,1.0
2025-01-26 21:00:00,0.381,2717.19,0.25,48.62,0.0,0.0,1.0
2025-01-26 22:00:00,0.357,2631.47,0.25,46.95,0.0,0.0,1.0
2025-01-26 23:00:00,0.35,1966.51,44.52,0.0,1.0,0.0,0.0
2025-01-27 00:00:00,0.301,1568.47,39.99,0.0,1.0,0.0,0.0
2025-01-27 01:00:00,0.301,1313.11,38.88,0.0,1.0,0.0,0.0
2025-01-27 02:00:00,0.301,1191.41,38.5,0.0,1.0,0.0,0.0
2025-01-27 03:00:00,0.3,1220.34,38.29,0.0,1.0,0.0,0.0
2025-01-27 04:00:00,0.299,1246.02,38.3,0.0,1.0,0.0,0.0
2025-01-27 05:00:00,0.354,1493.42,43.47,0.0,1.0,0.0,0.0
2025-01-27 06:00:00,0.378,1530.67,43.6,0.0,1.0,0.0,0.0
2025-01-27 07:00:00,0.38,2504.7,48.15,0.0,1.0,0.0,0.0
2025-01-27 08:00:00,0.379,2569.26,48.52,0.0,1.0,0.0,0.0
2025-01-27 09:00:00,0.379,2780.67,49.77,0.0,1.0,0.0,0.0
2025-01-27 10:00:00,0.381,2753.54,49.68,0.0,1.0,0.0,0.0
2025-01-27 11:00:00,0.38,2552.81,48.38,0.0,1.0,0.0,0.0
2025-01-27 12:00:00,0.349,2579.39,47.11,0.0,1.0,0.0,0.0
2025-01-27 13:00:00,0.351,2494.39,46.86,0.0,1.0,0.0,0.0
2025-01-27 14:00:00,0.35,2446.83,46.5,0.0,1.0,0.0,0.0
2025-01-27 15:00:00,0.349,2369.61,46.05,0.0,1.0,0.0,0.0
2025-01-27 16:00:00,0.35,2302.52,45.7,0.0,1.0,0.0,0.0
2025-01-27 17:00:00,0.379,2398.18,47.72,0.0,1.0,0.0,0.0
2025-01-27 18:00:00,0.38,2486.07,48.32,0.0,1.0,0.0,0.0
2025-01-27 19:00:00,0.38,3043.98,48.84,0.0,1.0,0.0,0.0
2025-01-27 20:00:00,0.38,3295.72,43.79,43.68,1.0,0.0,1.0
2025-01-27 21:00:00,0.382,2634.55,0.25,47.2,1.0,0.0,1.0
2025-01-27 22:00:00,0.374,2350.08,0.25,46.97,0.0,0.0,1.0
2025-01-27 23:00:00,0.349,1829.97,0.25,42.76,0.0,0.0,1.0
2025-01-28 00:00:00,0.3,1409.69,0.25,38.28,0.0,0.0,1.0
2025-01-28 01:00:00,0.302,1284.54,0.25,37.81,0.0,0.0,1.0
2025-01-28 02:00:00,0.302,1095.92,0.25,37.24,0.0,0.0,1.0
2025-01-28 03:00:00,0.3,1136.07,0.25,37.04,0.0,0.0,1.0
2025-01-28 04:00:00,0.302,1109.12,0.25,36.89,0.0,0.0,1.0
2025-01-28 05:00:00,0.302,1263.93,0.25,37.01,0.0,0.0,1.0
2025-01-28 06:00:00,0.381,1497.94,0.25,42.49,0.0,0.0,1.0
2025-01-28 07:00:00,0.379,1751.3,0.25,43.28,0.0,0.0,1.0
2025-01-28 08:00:00,0.379,2810.69,0.25,48.78,0.0,0.0,1.0
2025-01-28 09:00:00,0.38,3126.99,0.25,50.0,0.0,0.0,1.0
2025-01-28 10:00:00,0.381,3542.21,44.82,43.59,1.0,0.0,1.0
2025-01-28 11:00:00,0.379,3262.8,43.79,43.75,1.0,0.0,1.0
2025-01-28 12:00:00,0.35,2753.18,0.25,47.26,1.0,0.0,1.0
2025-01-28 13:00:00,0.351,2511.75,0.25,46.03,0.0,0.0,1.0
